,key,class,expire_time_gmt,obs_id,obs_name,valid_time_gmt,day_ind,temp,wx_icon,icon_extd,wx_phrase,pressure_tend,pressure_desc,dewPt,heat_index,rh,pressure,vis,wc,wdir,wdir_cardinal,gust,wspd,max_temp,min_temp,precip_total,precip_hrly,snow_hrly,uv_desc,feels_like,uv_index,qualifier,qualifier_svrty,blunt_phrase,terse_phrase,clds,water_temp,primary_wave_period,primary_wave_height,primary_swell_period,primary_swell_height,primary_swell_direction,secondary_swell_period,secondary_swell_height,secondary_swell_direction,time
12,KNYC,observation,1483537860,KNYC,Nyc/Central Park,1483530660,D,43,26,2600,Cloudy,1,Rising Rapidly,40,43,89,29.32,7,38,250,WSW,,9,,,0.49,0,,Low,38,0,,,,,OVC,,,,,,,,,,2017-01-04 06:51:00
13,KNYC,observation,1483541460,KNYC,Nyc/Central Park,1483534260,D,43,26,2600,Cloudy,,,41,43,93,29.33,5,40,,VAR,,5,,,,0,,Low,40,1,,,,,OVC,,,,,,,,,,2017-01-04 07:51:00
14,KNYC,observation,1483542720,KNYC,Nyc/Central Park,1483535520,D,44,26,2600,Cloudy,,,41,44,89,29.33,5,44,,CALM,,0,,,,0,,Low,44,1,,,,,OVC,,,,,,,,,,2017-01-04 08:12:00
15,KNYC,observation,1483543140,KNYC,Nyc/Central Park,1483535940,D,44,26,2600,Cloudy,,,41,44,89,29.33,5,,,,,,,,,0,,Low,,1,,,,,OVC,,,,,,,,,,2017-01-04 08:19:00
16,KNYC,observation,1483545060,KNYC,Nyc/Central Park,1483537860,D,45,30,3000,Partly Cloudy,,,41,45,86,29.34,6,43,,VAR,,5,,,,0,,Low,43,1,,,,,SCT,,,,,,,,,,2017-01-04 08:51:00
17,KNYC,observation,1483545540,KNYC,Nyc/Central Park,1483538340,D,45,28,2800,Mostly Cloudy,,,41,45,86,29.34,6,41,,VAR,,7,,,,0,,Low,41,1,,,,,BKN,,,,,,,,,,2017-01-04 08:59:00
18,KNYC,observation,1483545960,KNYC,Nyc/Central Park,1483538760,D,45,28,2800,Mostly Cloudy,,,41,45,86,29.35,6,40,250,WSW,20,10,,,,0,,Low,40,1,,,,,BKN,,,,,,,,,,2017-01-04 09:06:00
19,KNYC,observation,1483547100,KNYC,Nyc/Central Park,1483539900,D,46,26,2600,Cloudy,,,42,46,86,29.36,7,,,,,,,,,0,,Low,,1,,,,,OVC,,,,,,,,,,2017-01-04 09:25:00
20,KNYC,observation,1483548660,KNYC,Nyc/Central Park,1483541460,D,46,26,2600,Cloudy,1,Rising,41,46,83,29.35,7,46,,CALM,,0,,,,0,,Low,46,1,,,,,OVC,,,,,,,,,,2017-01-04 09:51:00
21,KNYC,observation,1483550580,KNYC,Nyc/Central Park,1483543380,D,47,30,3000,Partly Cloudy,,,41,47,80,29.36,10,45,,VAR,,5,,,,0,,Low,45,1,,,,,SCT,,,,,,,,,,2017-01-04 10:23:00
22,KNYC,observation,1483552260,KNYC,Nyc/Central Park,1483545060,D,48,30,3000,Partly Cloudy,,,41,48,77,29.35,10,46,250,WSW,,5,,,,0,,Low,46,1,,,,,SCT,,,,,,,,,,2017-01-04 10:51:00
23,KNYC,observation,1483554720,KNYC,Nyc/Central Park,1483547520,D,48,26,2600,Cloudy,,,41,48,77,29.35,10,,,,,,,,,0,,Low,,1,,,,,OVC,,,,,,,,,,2017-01-04 11:32:00
24,KNYC,observation,1483555860,KNYC,Nyc/Central Park,1483548660,D,48,26,2600,Cloudy,,,41,48,77,29.35,10,45,,VAR,,7,,,,0,,Low,45,1,,,,,OVC,,,,,,,,,,2017-01-04 11:51:00
25,KNYC,observation,1483558380,KNYC,Nyc/Central Park,1483551180,D,50,26,2600,Cloudy,,,42,50,74,29.34,10,50,,VAR,,5,,,,0,,Low,50,1,,,,,OVC,,,,,,,,,,2017-01-04 12:33:00
26,KNYC,observation,1483559460,KNYC,Nyc/Central Park,1483552260,D,50,26,2600,Cloudy,2,Falling Rapidly,41,50,71,29.34,10,,,,,,,,,0,,Low,,1,,,,,OVC,,,,,,,,,,2017-01-04 12:51:00
27,KNYC,observation,1483563060,KNYC,Nyc/Central Park,1483555860,D,51,28,2800,Mostly Cloudy,,,38,51,61,29.34,10,51,270,W,21,12,,,,0,,Low,51,1,,,,,BKN,,,,,,,,,,2017-01-04 13:51:00
28,KNYC,observation,1483566660,KNYC,Nyc/Central Park,1483559460,D,52,30,3000,Partly Cloudy,,,34,52,50,29.34,10,,,,,,,,,0,,Low,52,1,,,,,SCT,,,,,,,,,,2017-01-04 14:51:00
29,KNYC,observation,1483570260,KNYC,Nyc/Central Park,1483563060,D,50,34,3400,Fair,1,Rising Rapidly,26,50,39,29.37,10,50,290,WNW,28,12,,,,0,,Low,50,1,,,,,CLR,,,,,,,,,,2017-01-04 15:51:00
30,KNYC,observation,1483573860,KNYC,Nyc/Central Park,1483566660,N,47,33,3300,Fair,,,24,47,41,29.38,10,40,290,WNW,28,16,,,,0,,Low,40,0,,,,,CLR,,,,,,,,,,2017-01-04 16:51:00
31,KNYC,observation,1483577460,KNYC,Nyc/Central Park,1483570260,N,45,33,3300,Fair,,,23,45,42,29.4,10,39,280,W,29,13,,,,0,,Low,39,0,,,,,CLR,,,,,,,,,,2017-01-04 17:51:00
32,KNYC,observation,1483581060,KNYC,Nyc/Central Park,1483573860,N,44,33,3300,Fair,1,Rising Rapidly,19,44,37,29.43,10,36,280,W,31,17,,,,0,,Low,36,0,,,,,CLR,,,,,,,,,,2017-01-04 18:51:00
33,KNYC,observation,1483584660,KNYC,Nyc/Central Park,1483577460,N,41,33,3300,Fair,,,13,41,32,29.47,10,34,290,WNW,30,13,,,,0,,Low,34,0,,,,,CLR,,,,,,,,,,2017-01-04 19:51:00
34,KNYC,observation,1483588260,KNYC,Nyc/Central Park,1483581060,N,39,33,3300,Fair,,,10,39,30,29.5,10,,,,,,,,,0,,Low,,0,,,,,CLR,,,,,,,,,,2017-01-04 20:51:00
35,KNYC,observation,1483591860,KNYC,Nyc/Central Park,1483584660,N,37,33,3300,Fair,1,Rising,13,37,37,29.53,10,30,280,W,17,10,,,,0,,Low,30,0,,,,,CLR,,,,,,,,,,2017-01-04 21:51:00
36,KNYC,observation,1483595460,KNYC,Nyc/Central Park,1483588260,N,35,33,3300,Fair,,,11,35,37,29.56,10,30,,VAR,,6,,,,0,,Low,30,0,,,,,CLR,,,,,,,,,,2017-01-04 22:51:00
37,KNYC,observation,1483599060,KNYC,Nyc/Central Park,1483591860,N,34,33,3300,Fair,,,11,34,38,29.58,10,,,,,,52,34,,0,,Low,,0,,,,,CLR,,,,,,,,,,2017-01-04 23:51:00
0,KNYC,observation,1483602660,KNYC,Nyc/Central Park,1483595460,N,33,33,3300,Fair,1,Rising,11,33,40,29.6,10,27,270,W,,7,,,,0,,Low,27,0,,,,,CLR,,,,,,,,,,2017-01-05 00:51:00
1,KNYC,observation,1483606260,KNYC,Nyc/Central Park,1483599060,N,31,33,3300,Fair,,,10,31,42,29.63,10,26,,VAR,22,5,,,,0,,Low,26,0,,,,,CLR,,,,,,,,,,2017-01-05 01:51:00
2,KNYC,observation,1483609860,KNYC,Nyc/Central Park,1483602660,N,30,33,3300,Fair,,,10,30,43,29.66,10,22,260,W,17,9,,,,0,,Low,22,0,,,,,CLR,,,,,,,,,,2017-01-05 02:51:00
3,KNYC,observation,1483613460,KNYC,Nyc/Central Park,1483606260,N,29,33,3300,Fair,1,Rising,10,29,45,29.68,10,,,,,,,,,0,,Low,,0,,,,,CLR,,,,,,,,,,2017-01-05 03:51:00
4,KNYC,observation,1483617060,KNYC,Nyc/Central Park,1483609860,N,28,33,3300,Fair,,,9,28,45,29.71,10,19,290,WNW,17,9,,,,0,,Low,19,0,,,,,CLR,,,,,,,,,,2017-01-05 04:51:00
5,KNYC,observation,1483620660,KNYC,Nyc/Central Park,1483613460,N,28,33,3300,Fair,,,8,28,43,29.74,10,,,,,,,,,0,,Low,,0,,,,,CLR,,,,,,,,,,2017-01-05 05:51:00
6,KNYC,observation,1483624260,KNYC,Nyc/Central Park,1483617060,D,27,34,3400,Fair,1,Rising Rapidly,7,27,43,29.78,10,17,260,W,24,12,,,,0,,Low,17,0,,,,,CLR,,,,,,,,,,2017-01-05 06:51:00
7,KNYC,observation,1483627860,KNYC,Nyc/Central Park,1483620660,D,27,34,3400,Fair,,,8,27,45,29.78,10,16,290,WNW,20,13,,,,0,,Low,16,1,,,,,CLR,,,,,,,,,,2017-01-05 07:51:00
8,KNYC,observation,1483631460,KNYC,Nyc/Central Park,1483624260,D,27,28,2800,Mostly Cloudy,,,7,27,43,29.81,10,18,290,WNW,18,9,,,,0,,Low,18,1,,,,,CLR,,,,,,,,,,2017-01-05 08:51:00
9,KNYC,observation,1483635060,KNYC,Nyc/Central Park,1483627860,D,28,26,2600,Cloudy,1,Rising Rapidly,7,28,41,29.85,10,20,250,WSW,23,8,,,,0,,Low,20,1,,,,,CLR,,,,,,,,,,2017-01-05 09:51:00
10,KNYC,observation,1483638660,KNYC,Nyc/Central Park,1483631460,D,29,26,2600,Cloudy,,,7,29,40,29.82,10,20,290,WNW,17,10,,,,0,,Low,20,1,,,,,OVC,,,,,,,,,,2017-01-05 10:51:00
11,KNYC,observation,1483642260,KNYC,Nyc/Central Park,1483635060,D,29,26,2600,Cloudy,,,7,29,40,29.81,10,21,250,WSW,20,8,,,,0,,Low,21,2,,,,,FEW,,,,,,,,,,2017-01-05 11:51:00
12,KNYC,observation,1483645860,KNYC,Nyc/Central Park,1483638660,D,31,30,3000,Partly Cloudy,2,Falling Rapidly,8,31,38,29.77,10,23,290,WNW,,9,,,,0,,Low,23,2,,,,,CLR,,,,,,,,,,2017-01-05 12:51:00
13,KNYC,observation,1483649460,KNYC,Nyc/Central Park,1483642260,D,31,34,3400,Fair,,,8,31,38,29.77,10,23,280,W,,9,,,,0,,Low,23,2,,,,,CLR,,,,,,,,,,2017-01-05 13:51:00
14,KNYC,observation,1483653060,KNYC,Nyc/Central Park,1483645860,D,32,30,3000,Partly Cloudy,,,9,32,38,29.77,10,32,,CALM,,0,,,,0,,Low,32,1,,,,,CLR,,,,,,,,,,2017-01-05 14:51:00
15,KNYC,observation,1483656660,KNYC,Nyc/Central Park,1483649460,D,32,28,2800,Mostly Cloudy,1,Rising Rapidly,9,32,38,29.78,10,32,,CALM,,0,,,,0,,Low,32,1,,,,,CLR,,,,,,,,,,2017-01-05 15:51:00
16,KNYC,observation,1483660260,KNYC,Nyc/Central Park,1483653060,N,32,27,2700,Mostly Cloudy,,,9,32,38,29.77,10,27,280,W,,5,,,,0,,Low,27,0,,,,,CLR,,,,,,,,,,2017-01-05 16:51:00
17,KNYC,observation,1483663860,KNYC,Nyc/Central Park,1483656660,N,31,26,2600,Cloudy,,,10,31,42,29.8,10,24,,VAR,17,7,,,,0,,Low,24,0,,,,,SCT,,,,,,,,,,2017-01-05 17:51:00
18,KNYC,observation,1483667460,KNYC,Nyc/Central Park,1483660260,N,32,26,2600,Cloudy,1,Rising Rapidly,11,32,42,29.8,10,23,260,W,17,13,,,,0,,Low,23,0,,,,,OVC,,,,,,,,,,2017-01-05 18:51:00
19,KNYC,observation,1483671060,KNYC,Nyc/Central Park,1483663860,N,32,27,2700,Mostly Cloudy,,,12,32,44,29.82,10,24,280,W,17,9,,,,0,,Low,24,0,,,,,BKN,,,,,,,,,,2017-01-05 19:51:00
20,KNYC,observation,1483674660,KNYC,Nyc/Central Park,1483667460,N,32,26,2600,Cloudy,,,12,32,44,29.82,10,25,280,W,,8,,,,0,,Low,25,0,,,,,OVC,,,,,,,,,,2017-01-05 20:51:00
21,KNYC,observation,1483678260,KNYC,Nyc/Central Park,1483671060,N,32,26,2600,Cloudy,0,Steady,12,32,44,29.81,10,26,250,WSW,17,6,,,,0,,Low,26,0,,,,,OVC,,,,,,,,,,2017-01-05 21:51:00
22,KNYC,observation,1483681860,KNYC,Nyc/Central Park,1483674660,N,31,26,2600,Cloudy,,,14,31,50,29.8,10,,,,,,,,,0,,Low,,0,,,,,BKN,,,,,,,,,,2017-01-05 22:51:00
23,KNYC,observation,1483685460,KNYC,Nyc/Central Park,1483678260,N,31,26,2600,Cloudy,,,15,31,52,29.8,10,23,270,W,,8,34,27,,0,,Low,23,0,,,,,OVC,,,,,,,,,,2017-01-05 23:51:00
0,KNYC,observation,1483687740,KNYC,Nyc/Central Park,1483680540,N,30,14,1601,Light Snow,,,20,30,66,29.81,1,22,240,WSW,,8,,,,0.0,,Low,22,0,,,,,OVC,,,,,,,,,,2017-01-06 00:29:00
1,KNYC,observation,1483688220,KNYC,Nyc/Central Park,1483681020,N,29,14,1601,Light Snow,,,22,29,75,29.81,0.75,23,270,W,,6,,,,0.0,,Low,23,0,,,,,OVC,,,,,,,,,,2017-01-06 00:37:00
2,KNYC,observation,1483689060,KNYC,Nyc/Central Park,1483681860,N,28,16,1600,Snow,1,Rising Rapidly,24,28,85,29.82,0.5,23,280,W,,5,,,,0.0,,Low,23,0,,,,,OVC,,,,,,,,,,2017-01-06 00:51:00
3,KNYC,observation,1483689720,KNYC,Nyc/Central Park,1483682520,N,28,14,1601,Light Snow,,,24,28,85,29.81,1,28,,CALM,,0,,,,0.01,,Low,28,0,,,,,OVC,,,,,,,,,,2017-01-06 01:02:00
4,KNYC,observation,1483690200,KNYC,Nyc/Central Park,1483683000,N,28,14,1601,Light Snow,,,24,28,85,29.81,0.75,22,280,W,,6,,,,0.01,,Low,22,0,,,,,OVC,,,,,,,,,,2017-01-06 01:10:00
5,KNYC,observation,1483691460,KNYC,Nyc/Central Park,1483684260,N,28,14,1601,Light Snow,,,24,28,85,29.8,1,23,270,W,,5,,,,0.02,,Low,23,0,,,,,OVC,,,,,,,,,,2017-01-06 01:31:00
6,KNYC,observation,1483692660,KNYC,Nyc/Central Park,1483685460,N,28,14,1601,Light Snow,,,24,28,85,29.81,1,28,280,W,,3,,,,0.02,,Low,28,0,,,,,OVC,,,,,,,,,,2017-01-06 01:51:00
7,KNYC,observation,1483693980,KNYC,Nyc/Central Park,1483686780,N,28,14,1601,Light Snow,,,24,28,85,29.82,1,23,300,WNW,,5,,,,0.01,,Low,23,0,,,,,OVC,,,,,,,,,,2017-01-06 02:13:00
8,KNYC,observation,1483694940,KNYC,Nyc/Central Park,1483687740,N,27,14,1601,Light Snow,,,24,27,89,29.81,1,19,290,WNW,,7,,,,0.01,,Low,19,0,,,,,OVC,,,,,,,,,,2017-01-06 02:29:00
9,KNYC,observation,1483696260,KNYC,Nyc/Central Park,1483689060,N,27,14,1601,Light Snow,,,24,27,89,29.79,1,27,,CALM,,0,,,,0.02,,Low,27,0,,,,,OVC,,,,,,,,,,2017-01-06 02:51:00
10,KNYC,observation,1483696920,KNYC,Nyc/Central Park,1483689720,N,27,14,1601,Light Snow,,,25,27,92,29.79,2,,,,,,,,,0.0,,Low,,0,,,,,OVC,,,,,,,,,,2017-01-06 03:02:00
11,KNYC,observation,1483697580,KNYC,Nyc/Central Park,1483690380,N,28,26,2600,Cloudy,,,25,28,88,29.78,5,28,,CALM,,0,,,,0.0,,Low,28,0,,,,,OVC,,,,,,,,,,2017-01-06 03:13:00
12,KNYC,observation,1483699860,KNYC,Nyc/Central Park,1483692660,N,28,26,2600,Cloudy,2,Falling Rapidly,23,28,81,29.77,7,28,,CALM,,0,,,,0.0,,Low,28,0,,,,,OVC,,,,,,,,,,2017-01-06 03:51:00
13,KNYC,observation,1483703460,KNYC,Nyc/Central Park,1483696260,N,28,21,2100,Haze,,,23,28,81,29.79,6,28,,VAR,,3,,,,0.0,,Low,28,0,,,,,OVC,,,,,,,,,,2017-01-06 04:51:00
14,KNYC,observation,1483707060,KNYC,Nyc/Central Park,1483699860,N,28,26,2600,Cloudy,,,22,28,78,29.8,8,28,,CALM,,0,,,,0.0,,Low,28,0,,,,,OVC,,,,,,,,,,2017-01-06 05:51:00
15,KNYC,observation,1483710660,KNYC,Nyc/Central Park,1483703460,D,28,21,2100,Haze,1,Rising Rapidly,22,28,78,29.85,6,28,,CALM,,0,,,0.04,0.0,,Low,28,0,,,,,OVC,,,,,,,,,,2017-01-06 06:51:00
16,KNYC,observation,1483711440,KNYC,Nyc/Central Park,1483704240,D,28,14,1601,Light Snow,,,22,28,78,29.85,1,28,,CALM,,0,,,,0.0,,Low,28,0,,,,,OVC,,,,,,,,,,2017-01-06 07:04:00
17,KNYC,observation,1483713060,KNYC,Nyc/Central Park,1483705860,D,28,14,1601,Light Snow,,,22,28,78,29.85,2,28,50,NE,,3,,,,0.01,,Low,28,1,,,,,OVC,,,,,,,,,,2017-01-06 07:31:00
18,KNYC,observation,1483713660,KNYC,Nyc/Central Park,1483706460,D,28,14,1601,Light Snow,,,23,28,81,29.86,4,23,,VAR,,5,,,,0.01,,Low,23,1,,,,,OVC,,,,,,,,,,2017-01-06 07:41:00
19,KNYC,observation,1483714260,KNYC,Nyc/Central Park,1483707060,D,28,26,2600,Cloudy,,,22,28,78,29.86,5,23,,VAR,,5,,,,0.01,,Low,23,1,,,,,OVC,,,,,,,,,,2017-01-06 07:51:00
20,KNYC,observation,1483717860,KNYC,Nyc/Central Park,1483710660,D,29,26,2600,Cloudy,,,19,29,67,29.89,10,,,,,,,,,0.0,,Low,,1,,,,,OVC,,,,,,,,,,2017-01-06 08:51:00
21,KNYC,observation,1483721460,KNYC,Nyc/Central Park,1483714260,D,29,30,3000,Partly Cloudy,1,Rising Rapidly,15,29,56,29.9,9,21,300,WNW,,8,,,,0.0,,Low,21,1,,,,,SCT,,,,,,,,,,2017-01-06 09:51:00
22,KNYC,observation,1483725060,KNYC,Nyc/Central Park,1483717860,D,31,34,3400,Fair,,,16,31,54,29.91,10,24,,VAR,,7,,,,0.0,,Low,24,2,,,,,CLR,,,,,,,,,,2017-01-06 10:51:00
23,KNYC,observation,1483728660,KNYC,Nyc/Central Park,1483721460,D,31,34,3400,Fair,,,15,31,52,29.89,10,26,,VAR,,5,,,,0.0,,Low,26,2,,,,,CLR,,,,,,,,,,2017-01-06 11:51:00
24,KNYC,observation,1483732260,KNYC,Nyc/Central Park,1483725060,D,33,28,2800,Mostly Cloudy,2,Falling Rapidly,14,33,46,29.89,10,33,,VAR,,3,,,,0.0,,Low,33,1,,,,,BKN,,,,,,,,,,2017-01-06 12:51:00
25,KNYC,observation,1483735860,KNYC,Nyc/Central Park,1483728660,D,32,34,3400,Fair,,,11,32,42,29.89,10,27,,VAR,,5,,,,0.0,,Low,27,2,,,,,CLR,,,,,,,,,,2017-01-06 13:51:00
26,KNYC,observation,1483739460,KNYC,Nyc/Central Park,1483732260,D,32,26,2600,Cloudy,,,10,32,40,29.91,10,32,,VAR,,3,,,,0.0,,Low,32,1,,,,,OVC,,,,,,,,,,2017-01-06 14:51:00
27,KNYC,observation,1483743060,KNYC,Nyc/Central Park,1483735860,D,32,26,2600,Cloudy,1,Rising Rapidly,10,32,40,29.93,10,25,310,NW,,8,,,,0.0,,Low,25,1,,,,,OVC,,,,,,,,,,2017-01-06 15:51:00
28,KNYC,observation,1483746660,KNYC,Nyc/Central Park,1483739460,N,32,26,2600,Cloudy,,,10,32,40,29.97,10,26,300,WNW,,6,,,,0.0,,Low,26,0,,,,,BKN,,,,,,,,,,2017-01-06 16:51:00
29,KNYC,observation,1483750260,KNYC,Nyc/Central Park,1483743060,N,31,33,3300,Fair,,,9,31,40,30.01,10,23,310,NW,,9,,,,0.0,,Low,23,0,,,,,CLR,,,,,,,,,,2017-01-06 17:51:00
30,KNYC,observation,1483753860,KNYC,Nyc/Central Park,1483746660,N,30,26,2600,Cloudy,1,Rising,8,30,40,30.04,10,22,350,N,,8,,,,0.0,,Low,22,0,,,,,CLR,,,,,,,,,,2017-01-06 18:51:00
31,KNYC,observation,1483757460,KNYC,Nyc/Central Park,1483750260,N,29,26,2600,Cloudy,,,9,29,43,30.06,10,24,,VAR,,5,,,,0.0,,Low,24,0,,,,,CLR,,,,,,,,,,2017-01-06 19:51:00
32,KNYC,observation,1483761060,KNYC,Nyc/Central Park,1483753860,N,28,26,2600,Cloudy,,,8,28,43,30.08,10,19,350,N,,9,,,,0.0,,Low,19,0,,,,,CLR,,,,,,,,,,2017-01-06 20:51:00
33,KNYC,observation,1483764660,KNYC,Nyc/Central Park,1483757460,N,27,33,3300,Fair,1,Rising,8,27,45,30.09,10,22,,VAR,,5,,,,0.0,,Low,22,0,,,,,CLR,,,,,,,,,,2017-01-06 21:51:00
34,KNYC,observation,1483768260,KNYC,Nyc/Central Park,1483761060,N,26,33,3300,Fair,,,7,26,44,30.08,10,18,,VAR,,7,,,,0.0,,Low,18,0,,,,,CLR,,,,,,,,,,2017-01-06 22:51:00
35,KNYC,observation,1483771860,KNYC,Nyc/Central Park,1483764660,N,25,33,3300,Fair,,,7,25,46,30.12,10,25,,VAR,,3,33,25,,0.0,,Low,25,0,,,,,CLR,,,,,,,,,,2017-01-06 23:51:00
0,KNYC,observation,1483775460,KNYC,Nyc/Central Park,1483768260,N,25,26,2600,Cloudy,1,Rising Rapidly,9,25,51,30.12,10,25,,VAR,,3,,,,0,,Low,25,0,,,,,CLR,,,,,,,,,,2017-01-07 00:51:00
1,KNYC,observation,1483779060,KNYC,Nyc/Central Park,1483771860,N,25,33,3300,Fair,,,10,25,53,30.13,10,18,,VAR,,6,,,,0,,Low,18,0,,,,,CLR,,,,,,,,,,2017-01-07 01:51:00
2,KNYC,observation,1483782660,KNYC,Nyc/Central Park,1483775460,N,25,33,3300,Fair,,,8,25,49,30.16,10,16,360,N,,9,,,,0,,Low,16,0,,,,,CLR,,,,,,,,,,2017-01-07 02:51:00
3,KNYC,observation,1483786260,KNYC,Nyc/Central Park,1483779060,N,24,33,3300,Fair,1,Rising,9,24,53,30.16,10,17,,VAR,,6,,,,0,,Low,17,0,,,,,FEW,,,,,,,,,,2017-01-07 03:51:00
4,KNYC,observation,1483789860,KNYC,Nyc/Central Park,1483782660,N,24,27,2700,Mostly Cloudy,,,5,24,44,30.17,10,14,50,NE,,9,,,,0,,Low,14,0,,,,,BKN,,,,,,,,,,2017-01-07 04:51:00
5,KNYC,observation,1483793460,KNYC,Nyc/Central Park,1483786260,N,23,26,2600,Cloudy,,,4,23,44,30.15,10,12,50,NE,,12,,,,0,,Low,12,0,,,,,OVC,,,,,,,,,,2017-01-07 05:51:00
6,KNYC,observation,1483797060,KNYC,Nyc/Central Park,1483789860,D,23,26,2600,Cloudy,2,Falling Rapidly,5,23,46,30.13,10,16,,VAR,,6,,,0.01,0,,Low,16,0,,,,,OVC,,,,,,,,,,2017-01-07 06:51:00
7,KNYC,observation,1483800660,KNYC,Nyc/Central Park,1483793460,D,23,26,2600,Cloudy,,,5,23,46,30.14,10,12,50,NE,21,10,,,,0,,Low,12,1,,,,,OVC,,,,,,,,,,2017-01-07 07:51:00
8,KNYC,observation,1483804260,KNYC,Nyc/Central Park,1483797060,D,22,14,1601,Light Snow,,,9,22,58,30.15,3,12,60,ENE,17,9,,,,0.0,,Low,12,1,,,,,OVC,,,,,,,,,,2017-01-07 08:51:00
9,KNYC,observation,1483805760,KNYC,Nyc/Central Park,1483798560,D,22,14,1601,Light Snow,,,12,22,66,30.15,1,12,60,ENE,,9,,,,0.0,,Low,12,1,,,,,OVC,,,,,,,,,,2017-01-07 09:16:00
10,KNYC,observation,1483806240,KNYC,Nyc/Central Park,1483799040,D,22,14,1601,Light Snow,,,13,22,68,30.15,1,14,,VAR,,6,,,,0.0,,Low,14,1,,,,,OVC,,,,,,,,,,2017-01-07 09:24:00
11,KNYC,observation,1483807680,KNYC,Nyc/Central Park,1483800480,D,21,16,1600,Snow,,,14,21,74,30.14,0.5,13,,VAR,16,7,,,,0.0,,Low,13,1,,,,,OVC,,,,,,,,,,2017-01-07 09:48:00
12,KNYC,observation,1483807860,KNYC,Nyc/Central Park,1483800660,D,21,16,1600,Snow,2,Falling Rapidly,15,21,78,30.14,0.5,11,40,NE,,9,,,,0.0,,Low,11,1,,,,,OVC,,,,,,,,,,2017-01-07 09:51:00
13,KNYC,observation,1483810080,KNYC,Nyc/Central Park,1483802880,D,21,42,1602,Heavy Snow,,,16,21,81,30.13,0.25,11,20,NNE,16,9,,,,0.02,,Low,11,1,,,,,OVC,,,,,,,,,,2017-01-07 10:28:00
14,KNYC,observation,1483811460,KNYC,Nyc/Central Park,1483804260,D,20,16,1600,Snow,,,17,20,89,30.12,0.25,9,40,NE,,9,,,,0.04,,Low,9,1,,,,,OVC,,,,,,,,,,2017-01-07 10:51:00
15,KNYC,observation,1483815060,KNYC,Nyc/Central Park,1483807860,D,21,16,1600,Snow,,,17,21,85,30.06,0.25,11,20,NNE,18,8,,,,0.03,,Low,11,1,,,,,OVC,,,,,,,,,,2017-01-07 11:51:00
16,KNYC,observation,1483815780,KNYC,Nyc/Central Park,1483808580,D,21,14,1601,Light Snow,,,17,21,85,30.06,0.5,11,30,NNE,16,8,,,,0.01,,Low,11,1,,,,,OVC,,,,,,,,,,2017-01-07 12:03:00
17,KNYC,observation,1483816320,KNYC,Nyc/Central Park,1483809120,D,21,16,1600,Snow,,,17,21,85,30.04,0.25,12,,VAR,,7,,,,0.01,,Low,12,1,,,,,OVC,,,,,,,,,,2017-01-07 12:12:00
18,KNYC,observation,1483818660,KNYC,Nyc/Central Park,1483811460,D,21,16,1600,Snow,2,Falling Rapidly,17,21,85,30.03,0.25,11,350,N,18,8,,,,0.04,,Low,11,1,,,,,OVC,,,,,,,,,,2017-01-07 12:51:00
19,KNYC,observation,1483820520,KNYC,Nyc/Central Park,1483813320,D,21,16,1600,Snow,,,16,21,81,30.01,0.5,11,360,N,18,8,,,,0.01,,Low,11,1,,,,,OVC,,,,,,,,,,2017-01-07 13:22:00
20,KNYC,observation,1483821120,KNYC,Nyc/Central Park,1483813920,D,20,16,1600,Snow,,,16,20,85,30.03,0.25,10,350,N,,8,,,,0.02,,Low,10,1,,,,,OVC,,,,,,,,,,2017-01-07 13:32:00
21,KNYC,observation,1483822260,KNYC,Nyc/Central Park,1483815060,D,20,16,1600,Snow,,,17,20,89,30.0,0.25,8,340,NNW,,12,,,,0.03,,Low,8,1,,,,,OVC,,,,,,,,,,2017-01-07 13:51:00
22,KNYC,observation,1483825860,KNYC,Nyc/Central Park,1483818660,D,20,16,1600,Snow,,,17,20,89,30.02,0.25,20,,VAR,,3,,,,0.03,,Low,20,1,,,,,OVC,,,,,,,,,,2017-01-07 14:51:00
23,KNYC,observation,1483829460,KNYC,Nyc/Central Park,1483822260,D,20,16,1600,Snow,2,Falling Rapidly,18,20,92,29.96,0.25,12,,VAR,,6,,,,0.03,,Low,12,1,,,,,OVC,,,,,,,,,,2017-01-07 15:51:00
24,KNYC,observation,1483830540,KNYC,Nyc/Central Park,1483823340,D,20,16,1600,Snow,,,17,20,89,29.99,0.25,13,,VAR,,5,,,,0.02,,Low,13,1,,,,,OVC,,,,,,,,,,2017-01-07 16:09:00
25,KNYC,observation,1483831800,KNYC,Nyc/Central Park,1483824600,D,20,16,1600,Snow,,,17,20,89,29.97,0.25,12,,VAR,17,6,,,,0.03,,Low,12,1,,,,,OVC,,,,,,,,,,2017-01-07 16:30:00
26,KNYC,observation,1483833060,KNYC,Nyc/Central Park,1483825860,N,20,16,1600,Snow,,,17,20,89,29.97,0.5,11,,VAR,18,7,,,,0.05,,Low,11,0,,,,,OVC,,,,,,,,,,2017-01-07 16:51:00
27,KNYC,observation,1483836660,KNYC,Nyc/Central Park,1483829460,N,20,16,1600,Snow,,,17,20,89,29.97,0.25,9,360,N,20,10,,,,0.03,,Low,9,0,,,,,OVC,,,,,,,,,,2017-01-07 17:51:00
